DsCompetition,NaAsset,DsAsset,QtMinutesDuration
Gimnasia,Cto. España y Nacional Base - Jueves mañana,"El Polideportivo San Pablo de Sevilla acoge el Campeonato de España y Nacional Base de Gimnasia Acrobática 2022 en las categorías alevín, infantil y cadete base.",409.00
Gimnasia,Cto. España y Nacional Base - Jueves tarde,"El Polideportivo San Pablo de Sevilla acoge el Campeonato de España y Nacional Base de Gimnasia Acrobática 2022 en las categorías alevín, infantil y cadete base.",0.00
Gimnasia,Cto. España y Nacional Base - Jueves tarde,"El Polideportivo San Pablo de Sevilla acoge el Campeonato de España y Nacional Base de Gimnasia Acrobática 2022 en las categorías alevín, infantil y cadete base.",325.00
Gimnasia,Cto. España y Nacional Base - Sábado mañana,"El Polideportivo San Pablo de Sevilla acoge el Campeonato de España y Nacional Base de Gimnasia Acrobática 2022 en las categorías juvenil, junior y senior.",0.00
Gimnasia,Cto. España y Nacional Base - Sábado mañana,"El Polideportivo San Pablo de Sevilla acoge el Campeonato de España y Nacional Base de Gimnasia Acrobática 2022 en las categorías juvenil, junior y senior.",259.00
Gimnasia,Cto. España y Nacional Base - Sábado tarde,"El Polideportivo San Pablo de Sevilla acoge el Campeonato de España y Nacional Base de Gimnasia Acrobática 2022 en las categorías juvenil, junior y senior.",0.00
Gimnasia,Cto. España y Nacional Base - Sábado tarde,"El Polideportivo San Pablo de Sevilla acoge el Campeonato de España y Nacional Base de Gimnasia Acrobática 2022 en las categorías juvenil, junior y senior.",295.00
Gimnasia,Cto. España y Nacional Base - Viernes,"El Polideportivo San Pablo de Sevilla acoge las finales alevín, infantil y cadete base del Campeonato de España y Nacional Base de Gimnasia Acrobática 2022.",0.00
Gimnasia,Cto. España y Nacional Base - Viernes,"El Polideportivo San Pablo de Sevilla acoge las finales alevín, infantil y cadete base del Campeonato de España y Nacional Base de Gimnasia Acrobática 2022.",285.00
Gimnasia,Cto. España y Nacional Base – Individual femenino y masculino,El Polideportivo El Cabanyal de Valencia acoge el Campeonato de España y Nacional Base de Gimnasia Aeróbica 2021.,269.75
Gimnasia,Cto. España y Nacional Base – Individual femenino y masculino,El Polideportivo El Cabanyal de Valencia acoge el Campeonato de España y Nacional Base de Gimnasia Aeróbica 2021.,275.00
Gimnasia,Cto. España y Nacional Base – Individual mixto,El Polideportivo El Cabanyal de Valencia acoge el Campeonato de España y Nacional Base de Gimnasia Aeróbica 2021.,267.68
Gimnasia,Cto. España y Nacional Base – Individual mixto,El Polideportivo El Cabanyal de Valencia acoge el Campeonato de España y Nacional Base de Gimnasia Aeróbica 2021.,273.00
Gimnasia,"Cto. España y Nacional Base – Parejas, tríos y grupos: Domingo",El Polideportivo El Cabanyal de Valencia acoge el Campeonato de España y Nacional Base de Gimnasia Aeróbica 2021.,165.80
Gimnasia,"Cto. España y Nacional Base – Parejas, tríos y grupos: Domingo",El Polideportivo El Cabanyal de Valencia acoge el Campeonato de España y Nacional Base de Gimnasia Aeróbica 2021.,170.00
Gimnasia,"Cto. España y Nacional Base – Parejas, tríos y grupos: Sábado",El Polideportivo El Cabanyal de Valencia acoge el Campeonato de España y Nacional Base de Gimnasia Aeróbica 2021.,289.73
Gimnasia,"Cto. España y Nacional Base – Parejas, tríos y grupos: Sábado",El Polideportivo El Cabanyal de Valencia acoge el Campeonato de España y Nacional Base de Gimnasia Aeróbica 2021.,289.00
Gimnasia,Cto. Nacional Base Gimnasia Trampolín - Jueves,El Recinto Feiral de Pontevedra acoge el Campeonato Nacional Base Gimnasia Trampolín.,0.00
Gimnasia,Cto. Nacional Base Gimnasia Trampolín - Jueves,El Recinto Feiral de Pontevedra acoge el Campeonato Nacional Base Gimnasia Trampolín. ,250.00
Gimnasia,Cto. Nacional Base Gimnasia Trampolín - Miércoles,El Recinto Feiral de Pontevedra acoge el Campeonato Nacional Base Gimnasia Trampolín.,0.00
Gimnasia,Cto. Nacional Base Gimnasia Trampolín - Miércoles,El Recinto Feiral de Pontevedra acoge el Campeonato Nacional Base Gimnasia Trampolín. ,235.00
Gimnasia,Cto. Nacional Base Individual - Domingo,El Navarra Arena en Pamplona acoge el Campeonato Nacional Base Individual de Gimnasia Rítmica 2023. En esta jornada se disputan las competiciones de las categorías Benjamín y Prebenjamín. ,0.00
Gimnasia,Cto. Nacional Base Individual - Domingo,El Navarra Arena en Pamplona acoge el Campeonato Nacional Base Individual de Gimnasia Rítmica  Divina Pastora 2023. En esta jornada se disputan las competiciones de las categorías Benjamín y Prebenjamín.,365.00
Gimnasia,Cto. Nacional Base Individual - jueves mañana,El Navarra Arena en Pamplona acoge el Campeonato Nacional Base Individual de Gimnasia Rítmica 2023. En esta jornada se disputan las competiciones de las categorías infantil y alevín. ,0.00
Gimnasia,Cto. Nacional Base Individual - jueves mañana,El Navarra Arena en Pamplona acoge el Campeonato Nacional Base Individual de Gimnasia Rítmica  Divina Pastora 2023. En esta jornada se disputan las competiciones de las categorías infantil y alevín.,405.00
Gimnasia,Cto. Nacional Base Individual - jueves tarde,El Navarra Arena en Pamplona acoge el Campeonato Nacional Base Individual de Gimnasia Rítmica 2023. En esta jornada se disputan las competiciones de las categorías infantil y alevín. ,0.00
Gimnasia,Cto. Nacional Base Individual - jueves tarde,El Navarra Arena en Pamplona acoge el Campeonato Nacional Base Individual de Gimnasia Rítmica  Divina Pastora 2023. En esta jornada se disputan las competiciones de las categorías infantil y alevín.,241.00
Gimnasia,Cto. Nacional Base Individual - miércoles mañana,El Navarra Arena en Pamplona acoge el Campeonato Nacional Base Individual de Gimnasia Rítmica  2023. En esta jornada se disputan las competiciones de las categorías infantil y alevín. ,0.00
Gimnasia,Cto. Nacional Base Individual - miércoles mañana,El Navarra Arena en Pamplona acoge el Campeonato Nacional Base Individual de Gimnasia Rítmica  Divina Pastora 2023. En esta jornada se disputan las competiciones de las categorías infantil y alevín.,319.00
Gimnasia,Cto. Nacional Base Individual - miércoles tarde,El Navarra Arena en Pamplona acoge el Campeonato Nacional Base Individual de Gimnasia Rítmica 2023. En esta jornada se disputan las categorías infantil y alevín. ,0.00
Gimnasia,Cto. Nacional Base Individual - miércoles tarde,El Navarra Arena en Pamplona acoge el Campeonato Nacional Base Individual de Gimnasia Rítmica  Divina Pastora 2023. En esta jornada se disputan las categorías infantil y alevín.,403.00
Gimnasia,Cto. Nacional Base Individual - sábado mañana,El Navarra Arena en Pamplona acoge el Campeonato Nacional Base Individual de Gimnasia Rítmica  2023. En esta jornada se disputan las competiciones de las categorías juvenil y cadete. ,0.00
Gimnasia,Cto. Nacional Base Individual - sábado mañana,El Navarra Arena en Pamplona acoge el Campeonato Nacional Base Individual de Gimnasia Rítmica  Divina Pastora 2023. En esta jornada se disputan las competiciones de las categorías juvenil y cadete.,395.00
Gimnasia,Cto. Nacional Base Individual - sábado tarde,El Navarra Arena en Pamplona acoge el Campeonato Nacional Base Individual de Gimnasia Rítmica  2023. En esta jornada se disputan las competiciones de las categorías juvenil y cadete. ,0.00
Gimnasia,Cto. Nacional Base Individual - sábado tarde,El Navarra Arena en Pamplona acoge el Campeonato Nacional Base Individual de Gimnasia Rítmica  Divina Pastora 2023. En esta jornada se disputan las competiciones de las categorías juvenil y cadete.,382.00
Gimnasia,Cto. Nacional Base Individual - viernes mañana,El Navarra Arena en Pamplona acoge el Campeonato Nacional Base Individual de Gimnasia Rítmica 2023. En esta jornada se disputan las competiciones de las categorías juvenil y cadete. ,0.00
Gimnasia,Cto. Nacional Base Individual - viernes mañana,El Navarra Arena en Pamplona acoge el Campeonato Nacional Base Individual de Gimnasia Rítmica  Divina Pastora 2023. En esta jornada se disputan las competiciones de las categorías juvenil y cadete.,395.00
Gimnasia,Cto. Nacional Base Individual - viernes tarde,El Navarra Arena en Pamplona acoge el Campeonato Nacional Base Individual de Gimnasia Rítmica 2023. En esta jornada se disputan las competiciones de las categorías juvenil y cadete. ,0.00
Gimnasia,Cto. Nacional Base Individual - viernes tarde,El Navarra Arena en Pamplona acoge el Campeonato Nacional Base Individual de Gimnasia Rítmica  Divina Pastora 2023. En esta jornada se disputan las competiciones de las categorías juvenil y cadete.,410.00
Gimnasia,Cto. de España Equipos y 2ª Fase Copa de España de Conjuntos Iberdrola - Domingo,Ourense acoge el Campeonato de España de Equipos Iberdrola y la 2ª fase Copa de España de Conjuntos Iberdrola de Gimnasia Rítmica 2023.,0.00
Gimnasia,Cto. de España Equipos y 2ª Fase Copa de España de Conjuntos Iberdrola - Jueves,Ourense acoge el Campeonato de España de Equipos Iberdrola y la 2ª fase Copa de España de Conjuntos Iberdrola de Gimnasia Rítmica 2023.,0.00
Gimnasia,Cto. de España Equipos y 2ª Fase Copa de España de Conjuntos Iberdrola - Sábado mañana,Ourense acoge el Campeonato de España de Equipos Iberdrola y la 2ª fase Copa de España de Conjuntos Iberdrola de Gimnasia Rítmica 2023.,0.00
Gimnasia,Cto. de España Equipos y 2ª Fase Copa de España de Conjuntos Iberdrola - Sábado tarde,Ourense acoge el Campeonato de España de Equipos Iberdrola y la 2ª fase Copa de España de Conjuntos Iberdrola de Gimnasia Rítmica 2023.,0.00
Gimnasia,Cto. de España Equipos y 2ª Fase Copa de España de Conjuntos Iberdrola - Viernes mañana,Ourense acoge el Campeonato de España de Equipos Iberdrola y la 2ª fase Copa de España de Conjuntos Iberdrola de Gimnasia Rítmica 2023.,0.00
Gimnasia,Cto. de España Equipos y 2ª Fase Copa de España de Conjuntos Iberdrola - Viernes tarde,Ourense acoge el Campeonato de España de Equipos Iberdrola y la 2ª fase Copa de España de Conjuntos Iberdrola de Gimnasia Rítmica 2023.,0.00
Gimnasia,Cto. de España Individual Clubes y Autonomías - Domingo,El pabellón Navarra Arena de Pamplona acoge el Campeonato Nacional Base Masculino y el Campeonato de España Individual Clubes y Autonomías de Gimnasia Artística Masculina.,0.00
Gimnasia,Cto. de España Individual Clubes y Autonomías - Sábado mañana,El pabellón Navarra Arena de Pamplona acoge el Campeonato Nacional Base Masculino y el Campeonato de España Individual Clubes y Autonomías de Gimnasia Artística Masculina.,0.00
Gimnasia,Cto. de España Individual Clubes y Autonomías - Sábado tarde,El pabellón Navarra Arena de Pamplona acoge el Campeonato Nacional Base Masculino y el Campeonato de España Individual Clubes y Autonomías de Gimnasia Artística Masculina.,0.00
Gimnasia,Cto. de España Individual Clubes y Autonomías - Viernes mañana,El pabellón Navarra Arena de Pamplona acoge el Campeonato Nacional Base Masculino y el Campeonato de España Individual Clubes y Autonomías de Gimnasia Artística Masculina.,0.00
Gimnasia,Cto. de España Individual Clubes y Autonomías - Viernes tarde,El pabellón Navarra Arena de Pamplona acoge el Campeonato Nacional Base Masculino y el Campeonato de España Individual Clubes y Autonomías de Gimnasia Artística Masculina.,0.00
Gimnasia,Cto. de España Individual Clubes y Autonomías GAF - Domingo,El pabellón Navarra Arena de Pamplona acoge el Campeonato de España Individual Clubes y Autonomías de Gimnasia Artística Femenina.,0.00
Gimnasia,Cto. de España Individual Clubes y Autonomías GAF - Domingo,El pabellón Navarra Arena de Pamplona acoge el Campeonato de España Individual Clubes y Autonomías de Gimnasia Artística Femenina.,495.00
Gimnasia,Cto. de España Individual Clubes y Autonomías GAF - Jueves Tarde,El pabellón Navarra Arena de Pamplona acoge el Campeonato de España Individual Clubes y Autonomías de Gimnasia Artística Femenina.,0.00
Gimnasia,Cto. de España Individual Clubes y Autonomías GAF - Jueves Tarde,El pabellón Navarra Arena de Pamplona acoge el Campeonato de España Individual Clubes y Autonomías de Gimnasia Artística Femenina.,290.00
Gimnasia,Cto. de España Individual Clubes y Autonomías GAF - Jueves mañana,El pabellón Navarra Arena de Pamplona acoge el Campeonato de España Individual Clubes y Autonomías de Gimnasia Artística Femenina.,0.00
Gimnasia,Cto. de España Individual Clubes y Autonomías GAF - Jueves mañana,El pabellón Navarra Arena de Pamplona acoge el Campeonato de España Individual Clubes y Autonomías de Gimnasia Artística Femenina.,235.00
Gimnasia,Cto. de España Individual Clubes y Autonomías GAF - Miércoles,El pabellón Navarra Arena de Pamplona acoge el Campeonato de España Individual Clubes y Autonomías de Gimnasia Artística Femenina.,0.00
Gimnasia,Cto. de España Individual Clubes y Autonomías GAF - Miércoles,El pabellón Navarra Arena de Pamplona acoge el Campeonato de España Individual Clubes y Autonomías de Gimnasia Artística Femenina.,485.00
Gimnasia,Cto. de España Individual Clubes y Autonomías GAF - Sábado mañana,El pabellón Navarra Arena de Pamplona acoge el Campeonato de España Individual Clubes y Autonomías de Gimnasia Artística Femenina.,0.00
Gimnasia,Cto. de España Individual Clubes y Autonomías GAF - Sábado mañana,El pabellón Navarra Arena de Pamplona acoge el Campeonato de España Individual Clubes y Autonomías de Gimnasia Artística Femenina.,320.00
Gimnasia,Cto. de España Individual Clubes y Autonomías GAF - Sábado tarde,El pabellón Navarra Arena de Pamplona acoge el Campeonato de España Individual Clubes y Autonomías de Gimnasia Artística Femenina.,0.00
Gimnasia,Cto. de España Individual Clubes y Autonomías GAF - Sábado tarde,El pabellón Navarra Arena de Pamplona acoge el Campeonato de España Individual Clubes y Autonomías de Gimnasia Artística Femenina.,330.00
Gimnasia,Cto. de España Individual Clubes y Autonomías GAF - Viernes mañana,El pabellón Navarra Arena de Pamplona acoge el Campeonato de España Individual Clubes y Autonomías de Gimnasia Artística Femenina.,0.00
Gimnasia,Cto. de España Individual Clubes y Autonomías GAF - Viernes mañana,El pabellón Navarra Arena de Pamplona acoge el Campeonato de España Individual Clubes y Autonomías de Gimnasia Artística Femenina.,147.00
Gimnasia,Cto. de España Individual Clubes y Autonomías GAF - Viernes tarde,El pabellón Navarra Arena de Pamplona acoge el Campeonato de España Individual Clubes y Autonomías de Gimnasia Artística Femenina.,0.00
Gimnasia,Cto. de España Individual Clubes y Autonomías GAF - Viernes tarde,El pabellón Navarra Arena de Pamplona acoge el Campeonato de España Individual Clubes y Autonomías de Gimnasia Artística Femenina.,184.00
Gimnasia,Cto. de España Individual Clubes y Autonomías GAM - Domingo,El pabellón Navarra Arena de Pamplona acoge el Campeonato Nacional Base Masculino y el Campeonato de España Individual Clubes y Autonomías de Gimnasia Artística Masculina.,495.00
Golf, Santander Golf Tour 2020 - Pedreña,"La quinta edición del Santander Golf Tour Femenino arrancó en Pedreña (Cantabria) el 3 y 4 de septiembre. Harang Lee ha logrado hacerse con el trofeo gracias a una vuelta de 66 golpes (-5), permitiéndole conseguir su primera victoria como profesional a los 24 años. ",20.00
Golf,2018 Alps de Andalucía: La Monacilla Golf,2018 Alps de Andalucía: La Monacilla Golf,30.00
Golf,2018 Alps de las Castillas: León Golf,2018 Alps de las Castillas: León Golf,30.00
Golf,2018 Fred Olsen Alps de la Gomera: Tecina Golf,2018 Fred Olsen Alps de la Gomera: Tecina Golf,30.00
Golf,2019 Alps de las Castillas: Golf Valdeluz,2019 Alps de las Castillas: Golf Valdeluz,30.00
Golf,Alps La Gomera 2019,Alps La Gomera 2019,30.00
